x-axis,1,2
second,Volt,Volt
-4.763000E-03,+47.967341E-03,-737.718585E-03
-4.758000E-03,+48.241206E-03,-733.221153E-03
-4.753000E-03,+46.231155E-03,-729.351590E-03
-4.748000E-03,+46.231155E-03,-717.618083E-03
-4.743000E-03,+47.630690E-03,-717.618083E-03
-4.738000E-03,+46.907082E-03,-717.618083E-03
-4.733000E-03,+46.278836E-03,-737.241778E-03
-4.728000E-03,+46.231155E-03,-717.618083E-03
-4.723000E-03,+46.231155E-03,-732.567041E-03
-4.718000E-03,+48.032752E-03,-737.718585E-03
-4.713000E-03,+47.309145E-03,-728.397977E-03
-4.708000E-03,+46.585537E-03,-721.161901E-03
-4.703000E-03,+47.871980E-03,-734.026328E-03
-4.698000E-03,+46.231155E-03,-717.618083E-03
-4.693000E-03,+46.424765E-03,-735.782491E-03
-4.688000E-03,+46.761154E-03,-732.418603E-03
-4.683000E-03,+47.484761E-03,-725.182527E-03
-4.678000E-03,+46.263992E-03,-737.718585E-03
-4.673000E-03,+46.231155E-03,-724.525790E-03
-4.668000E-03,+46.826827E-03,-751.862368E-03
-4.663000E-03,+48.241206E-03,-718.897440E-03
-4.658000E-03,+46.231155E-03,-717.618083E-03
-4.653000E-03,+46.231155E-03,-717.618083E-03
-4.648000E-03,+48.241206E-03,-737.718585E-03
-4.643000E-03,+48.241206E-03,-717.618083E-03
-4.638000E-03,+48.241206E-03,-717.618083E-03
-4.633000E-03,+46.231155E-03,-717.618083E-03
-4.628000E-03,+47.404244E-03,-737.718585E-03
-4.623000E-03,+46.231155E-03,-718.751626E-03
-4.618000E-03,+46.841409E-03,-737.718585E-03
-4.613000E-03,+46.231155E-03,-730.956691E-03
-4.608000E-03,+48.193787E-03,-718.092265E-03
-4.603000E-03,+48.241206E-03,-737.718585E-03
-4.598000E-03,+46.746572E-03,-717.618083E-03
-4.593000E-03,+46.439346E-03,-735.636677E-03
-4.588000E-03,+46.231155E-03,-728.400602E-03
-4.583000E-03,+46.231155E-03,-721.164526E-03
-4.578000E-03,+47.872242E-03,-737.718585E-03
-4.573000E-03,+48.241206E-03,-717.618083E-03
-4.568000E-03,+46.231155E-03,-737.718585E-03
-4.563000E-03,+48.241206E-03,-732.421227E-03
-4.558000E-03,+47.484499E-03,-737.718585E-03
-4.553000E-03,+48.241206E-03,-737.387592E-03
-4.548000E-03,+46.921664E-03,-730.813502E-03
-4.543000E-03,+46.231155E-03,-737.718585E-03
-4.538000E-03,+46.358829E-03,-718.894815E-03
-4.533000E-03,+46.231155E-03,-726.130891E-03
-4.528000E-03,+46.666317E-03,-737.718585E-03
-4.523000E-03,+48.529651E-03,-737.718585E-03
-4.518000E-03,+46.231155E-03,-727.738616E-03
-4.513000E-03,+47.966816E-03,-720.361975E-03
-4.508000E-03,+47.791987E-03,-717.618083E-03
-4.503000E-03,+46.231155E-03,-737.718585E-03
-4.498000E-03,+48.127589E-03,-717.618083E-03
-4.493000E-03,+46.231155E-03,-731.618676E-03
-4.488000E-03,+46.907607E-03,-724.382601E-03
-4.483000E-03,+48.194050E-03,-737.718585E-03
-4.478000E-03,+46.231155E-03,-737.718585E-03
-4.473000E-03,+46.746835E-03,-732.561792E-03
-4.468000E-03,+48.033277E-03,-737.718585E-03
-4.463000E-03,+48.241206E-03,-737.718585E-03
-4.458000E-03,+46.231155E-03,-721.167150E-03
-4.453000E-03,+48.241206E-03,-717.618083E-03
-4.448000E-03,+47.323464E-03,-717.618083E-03
-4.443000E-03,+46.425290E-03,-737.718585E-03
-4.438000E-03,+46.231155E-03,-737.718585E-03
-4.433000E-03,+46.231155E-03,-725.187775E-03
-4.428000E-03,+48.207844E-03,-737.718585E-03
-4.423000E-03,+46.231155E-03,-724.520542E-03
-4.418000E-03,+46.231155E-03,-737.718585E-03
-4.413000E-03,+46.231155E-03,-717.618083E-03
-4.408000E-03,+47.390187E-03,-726.128267E-03
-4.403000E-03,+46.231155E-03,-717.618083E-03
-4.398000E-03,+47.953022E-03,-737.718585E-03
-4.393000E-03,+48.241206E-03,-727.600675E-03
-4.388000E-03,+47.966554E-03,-720.364600E-03
-4.383000E-03,+47.792250E-03,-737.718585E-03
-4.378000E-03,+46.231155E-03,-717.618083E-03
-4.373000E-03,+48.241206E-03,-718.756874E-03
-4.368000E-03,+46.840884E-03,-717.618083E-03
-4.363000E-03,+48.241206E-03,-724.385225E-03
-4.358000E-03,+48.194312E-03,-717.618083E-03
-4.353000E-03,+48.241206E-03,-725.323092E-03
-4.348000E-03,+48.241206E-03,-717.618083E-03
-4.343000E-03,+46.438821E-03,-737.718585E-03
-4.338000E-03,+47.162429E-03,-717.618083E-03
-4.333000E-03,+48.241206E-03,-717.618083E-03
-4.328000E-03,+48.241206E-03,-717.618083E-03
-4.323000E-03,+47.323201E-03,-728.538543E-03
-4.318000E-03,+46.425552E-03,-719.562049E-03
-4.313000E-03,+46.760366E-03,-732.426476E-03
-4.308000E-03,+46.988387E-03,-725.190400E-03
-4.303000E-03,+48.207581E-03,-737.382344E-03
-4.298000E-03,+48.241206E-03,-737.718585E-03
-4.293000E-03,+46.231155E-03,-717.618083E-03
-4.288000E-03,+49.996959E-03,-736.447101E-03
-4.283000E-03,+47.081911E-03,-717.618083E-03
-4.278000E-03,+48.241206E-03,-721.974949E-03
-4.273000E-03,+48.241206E-03,-734.839376E-03
-4.268000E-03,+47.229677E-03,-717.618083E-03
-4.263000E-03,+48.241206E-03,-717.618083E-03
-4.258000E-03,+47.792512E-03,-737.718585E-03
-4.253000E-03,+47.403456E-03,-717.618083E-03
-4.248000E-03,+46.231155E-03,-736.577169E-03
-4.243000E-03,+46.840621E-03,-723.712742E-03
-4.238000E-03,+46.908132E-03,-717.618083E-03
-4.233000E-03,+46.277786E-03,-737.718585E-03
-4.228000E-03,+46.231155E-03,-737.718585E-03
-4.223000E-03,+46.231155E-03,-732.556544E-03
-4.218000E-03,+48.033802E-03,-737.718585E-03
-4.213000E-03,+47.162166E-03,-717.618083E-03
-4.208000E-03,+47.885774E-03,-734.164269E-03
-4.203000E-03,+47.873030E-03,-721.299842E-03
-4.198000E-03,+46.231155E-03,-717.618083E-03
-4.193000E-03,+44.610423E-03,-717.618083E-03
-4.188000E-03,+47.712257E-03,-732.429100E-03
-4.183000E-03,+46.988649E-03,-717.618083E-03
-4.178000E-03,+46.231155E-03,-717.956948E-03
-4.173000E-03,+46.231155E-03,-730.821375E-03
-4.168000E-03,+47.644484E-03,-717.618083E-03
-4.163000E-03,+46.358041E-03,-737.718585E-03
-4.158000E-03,+47.081649E-03,-729.213649E-03
-4.153000E-03,+46.231155E-03,-733.359094E-03
-4.148000E-03,+46.518814E-03,-737.718585E-03
-4.143000E-03,+47.229939E-03,-727.730743E-03
-4.138000E-03,+46.231155E-03,-717.618083E-03
-4.133000E-03,+48.241206E-03,-737.718585E-03
-4.128000E-03,+47.069167E-03,-737.718585E-03
-4.123000E-03,+46.231155E-03,-718.762123E-03
-4.118000E-03,+48.241206E-03,-737.718585E-03
-4.113000E-03,+47.563966E-03,-737.718585E-03
-4.108000E-03,+46.231155E-03,-718.081768E-03
-4.103000E-03,+46.231155E-03,-725.317843E-03
-4.098000E-03,+46.747622E-03,-732.553919E-03
-4.093000E-03,+46.438296E-03,-755.747677E-03
-4.088000E-03,+47.310457E-03,-737.718585E-03
-4.083000E-03,+47.885511E-03,-734.161645E-03
-4.078000E-03,+46.599069E-03,-717.618083E-03
-4.073000E-03,+48.241206E-03,-717.618083E-03
-4.068000E-03,+46.231155E-03,-737.718585E-03
-4.063000E-03,+48.241206E-03,-737.718585E-03
-4.058000E-03,+48.241206E-03,-717.618083E-03
-4.053000E-03,+48.241206E-03,-737.377095E-03
-4.048000E-03,+47.551747E-03,-717.618083E-03
-4.043000E-03,+46.828139E-03,-717.618083E-03
-4.038000E-03,+46.231155E-03,-717.618083E-03
-4.033000E-03,+47.390974E-03,-717.618083E-03
-4.028000E-03,+48.241206E-03,-721.980198E-03
-4.023000E-03,+47.953809E-03,-717.618083E-03
-4.018000E-03,+47.242159E-03,-727.608548E-03
-4.013000E-03,+48.241206E-03,-737.718585E-03
-4.008000E-03,+48.241206E-03,-728.755213E-03
-4.003000E-03,+48.241206E-03,-726.000823E-03
-3.998000E-03,+46.231155E-03,-717.618083E-03
-3.993000E-03,+47.632264E-03,-723.707494E-03
-3.988000E-03,+46.231155E-03,-730.943570E-03
-3.983000E-03,+46.277261E-03,-737.257524E-03
-3.978000E-03,+48.241206E-03,-737.718585E-03
-3.973000E-03,+46.747884E-03,-717.618083E-03
-3.968000E-03,+46.231155E-03,-717.618083E-03
-3.963000E-03,+46.231155E-03,-728.413723E-03
-3.958000E-03,+46.587112E-03,-721.177647E-03
-3.953000E-03,+46.231155E-03,-717.618083E-03
-3.948000E-03,+46.231155E-03,-737.718585E-03
-3.943000E-03,+46.231155E-03,-735.766745E-03
-3.938000E-03,+46.759579E-03,-717.618083E-03
-3.933000E-03,+46.231155E-03,-737.718585E-03
-3.928000E-03,+46.265567E-03,-737.718585E-03
-3.923000E-03,+47.552009E-03,-737.718585E-03
-3.918000E-03,+46.231155E-03,-717.618083E-03
-3.913000E-03,+46.483877E-03,-737.718585E-03
-3.908000E-03,+47.081124E-03,-737.718585E-03
-3.903000E-03,+46.667629E-03,-737.718585E-03
-3.898000E-03,+48.241206E-03,-717.618083E-03
-3.893000E-03,+47.230464E-03,-717.618083E-03
-3.888000E-03,+46.231155E-03,-717.618083E-03
-3.883000E-03,+48.241206E-03,-737.718585E-03
-3.878000E-03,+45.392619E-03,-737.718585E-03
-3.873000E-03,+48.241206E-03,-737.718585E-03
-3.868000E-03,+46.231155E-03,-717.618083E-03
-3.863000E-03,+47.563442E-03,-717.618083E-03
-3.858000E-03,+46.276999E-03,-717.618083E-03
-3.853000E-03,+47.000606E-03,-717.618083E-03
-3.848000E-03,+46.231155E-03,-732.548671E-03
-3.843000E-03,+46.437771E-03,-717.618083E-03
-3.838000E-03,+47.310982E-03,-728.416348E-03
-3.833000E-03,+48.241206E-03,-721.180272E-03
-3.828000E-03,+46.231155E-03,-737.718585E-03
-3.823000E-03,+48.241206E-03,-737.718585E-03
-3.818000E-03,+48.045759E-03,-719.572546E-03
-3.813000E-03,+48.241206E-03,-717.618083E-03
-3.808000E-03,+46.989437E-03,-730.135771E-03
-3.803000E-03,+46.265829E-03,-717.618083E-03
-3.798000E-03,+47.552272E-03,-724.507420E-03
-3.793000E-03,+46.231155E-03,-723.593172E-03
-3.788000E-03,+48.115107E-03,-737.718585E-03
-3.783000E-03,+48.241206E-03,-726.115145E-03
-3.778000E-03,+46.231155E-03,-733.351221E-03
-3.773000E-03,+48.241206E-03,-734.849873E-03
-3.768000E-03,+46.231155E-03,-727.722870E-03
-3.763000E-03,+48.241206E-03,-717.618083E-03
-3.758000E-03,+47.793562E-03,-717.618083E-03
-3.753000E-03,+48.241206E-03,-717.618083E-03
-3.748000E-03,+46.346347E-03,-755.515261E-03
-3.743000E-03,+48.241206E-03,-737.718585E-03
-3.738000E-03,+45.577158E-03,-717.618083E-03
-3.733000E-03,+48.241206E-03,-718.073895E-03
-3.728000E-03,+47.000344E-03,-730.026697E-03
-3.723000E-03,+47.723952E-03,-732.546046E-03
-3.718000E-03,+46.437509E-03,-739.782122E-03
-3.713000E-03,+47.161117E-03,-739.219861E-03
-3.708000E-03,+46.231155E-03,-717.618083E-03
-3.703000E-03,+46.598282E-03,-734.047322E-03
-3.698000E-03,+47.150472E-03,-737.718585E-03
-3.693000E-03,+46.426864E-03,-719.575171E-03
-3.688000E-03,+46.759054E-03,-737.718585E-03
-3.683000E-03,+48.241206E-03,-730.133146E-03
-3.678000E-03,+46.266092E-03,-737.369222E-03
-3.673000E-03,+47.552534E-03,-737.718585E-03
-3.668000E-03,+46.231155E-03,-737.718585E-03
-3.663000E-03,+48.115369E-03,-718.876445E-03
-3.658000E-03,+47.080599E-03,-737.718585E-03
-3.653000E-03,+48.241206E-03,-721.988071E-03
-3.648000E-03,+47.954597E-03,-737.718585E-03
-3.643000E-03,+46.231155E-03,-717.618083E-03
-3.638000E-03,+46.231155E-03,-717.618083E-03
-3.633000E-03,+47.793824E-03,-737.718585E-03
-3.628000E-03,+46.231155E-03,-737.718585E-03
-3.623000E-03,+46.346609E-03,-718.772620E-03
-3.618000E-03,+46.231155E-03,-737.718585E-03
-3.613000E-03,+46.231155E-03,-737.718585E-03
-3.608000E-03,+44.266424E-03,-718.071270E-03
-3.603000E-03,+48.241206E-03,-725.307346E-03
-3.598000E-03,+46.748672E-03,-717.618083E-03
-3.593000E-03,+48.241206E-03,-717.618083E-03
-3.588000E-03,+48.241206E-03,-728.421596E-03
-3.583000E-03,+46.231155E-03,-717.618083E-03
-3.578000E-03,+46.231155E-03,-717.618083E-03
-3.573000E-03,+46.231155E-03,-728.522797E-03
-3.568000E-03,+48.241206E-03,-719.577795E-03
-3.563000E-03,+46.231155E-03,-737.718585E-03
-3.558000E-03,+46.989962E-03,-717.618083E-03
-3.553000E-03,+46.266354E-03,-737.718585E-03
-3.548000E-03,+46.231155E-03,-717.618083E-03
-3.543000E-03,+46.829189E-03,-731.738247E-03
-3.538000E-03,+48.241206E-03,-736.462847E-03
-3.533000E-03,+47.080337E-03,-717.618083E-03
-3.528000E-03,+46.668417E-03,-717.618083E-03
-3.523000E-03,+46.231155E-03,-717.618083E-03
-3.518000E-03,+46.231155E-03,-717.618083E-03
-3.513000E-03,+47.964717E-03,-734.953698E-03
-3.508000E-03,+47.794087E-03,-717.618083E-03
-3.503000E-03,+48.241206E-03,-729.325347E-03
-3.498000E-03,+46.231155E-03,-755.504763E-03
-3.493000E-03,+45.436888E-03,-723.696997E-03
-3.488000E-03,+45.578208E-03,-724.403595E-03
-3.483000E-03,+48.196149E-03,-737.268022E-03
-3.478000E-03,+48.241206E-03,-737.718585E-03
-3.473000E-03,+46.231155E-03,-717.618083E-03
-3.468000E-03,+46.231155E-03,-737.718585E-03
-3.463000E-03,+47.311769E-03,-737.718585E-03
-3.458000E-03,+46.231155E-03,-721.188145E-03
-3.453000E-03,+46.231155E-03,-717.618083E-03
-3.448000E-03,+47.150997E-03,-719.321760E-03
-3.443000E-03,+48.044972E-03,-735.756248E-03
-3.438000E-03,+46.758529E-03,-737.718585E-03
-3.433000E-03,+47.482137E-03,-730.127898E-03
-3.428000E-03,+46.266616E-03,-717.972694E-03
-3.423000E-03,+46.231155E-03,-724.499547E-03
-3.418000E-03,+46.231155E-03,-723.601045E-03
-3.413000E-03,+46.356467E-03,-737.718585E-03
-3.408000E-03,+47.392287E-03,-726.107272E-03
-3.403000E-03,+46.668679E-03,-733.343348E-03
-3.398000E-03,+47.955122E-03,-734.857746E-03
-3.393000E-03,+46.231155E-03,-717.618083E-03
-3.388000E-03,+47.964454E-03,-734.951073E-03
-3.383000E-03,+47.794349E-03,-717.618083E-03
-3.378000E-03,+48.241206E-03,-717.618083E-03
-3.373000E-03,+46.231155E-03,-717.618083E-03
-3.368000E-03,+46.231155E-03,-737.718585E-03
-3.363000E-03,+46.231155E-03,-717.618083E-03
-3.358000E-03,+48.196412E-03,-737.718585E-03
-3.353000E-03,+48.241206E-03,-737.718585E-03
-3.348000E-03,+48.241206E-03,-727.978906E-03
-3.343000E-03,+46.436722E-03,-719.673747E-03
-3.338000E-03,+46.231155E-03,-717.618083E-03
-3.333000E-03,-48.598474E-03,+66.301507E-03
-3.328000E-03,-46.231155E-03,+548.713562E-03
-3.323000E-03,-48.241206E-03,+640.015037E-03
-3.318000E-03,-48.241206E-03,+649.216074E-03
-3.313000E-03,-48.241206E-03,+669.316576E-03
-3.308000E-03,-48.241206E-03,+656.809385E-03
-3.303000E-03,-46.231155E-03,+669.316576E-03
-3.298000E-03,-48.875488E-03,+676.195416E-03
-3.293000E-03,-48.241206E-03,+675.302162E-03
-3.288000E-03,-48.241206E-03,+670.567065E-03
-3.283000E-03,-48.241206E-03,+677.803141E-03
-3.278000E-03,-48.241206E-03,+673.694437E-03
-3.273000E-03,-48.241206E-03,+672.174791E-03
-3.268000E-03,-49.250635E-03,+679.322788E-03
-3.263000E-03,-46.508169E-03,+672.086712E-03
-3.258000E-03,-47.794612E-03,+684.951138E-03
-3.253000E-03,-47.401357E-03,+689.417078E-03
-3.248000E-03,-46.347396E-03,+708.355170E-03
-3.243000E-03,-48.241206E-03,+689.417078E-03
-3.238000E-03,-48.241206E-03,+689.417078E-03
-3.233000E-03,-48.241206E-03,+709.517580E-03
-3.228000E-03,-48.241206E-03,+689.417078E-03
-3.223000E-03,-47.722902E-03,+699.151509E-03
-3.218000E-03,-48.241206E-03,+691.470118E-03
-3.213000E-03,-48.241206E-03,+709.517580E-03
-3.208000E-03,-49.893725E-03,+692.992389E-03
-3.203000E-03,-49.885179E-03,+709.517580E-03
-3.198000E-03,-48.241206E-03,+709.517580E-03
-3.193000E-03,-46.231155E-03,+709.517580E-03
-3.188000E-03,-48.241206E-03,+709.517580E-03
-3.183000E-03,-48.241206E-03,+709.517580E-03
-3.178000E-03,-48.241206E-03,+709.517580E-03
-3.173000E-03,-48.241206E-03,+709.517580E-03
-3.168000E-03,-48.241206E-03,+703.529370E-03
-3.163000E-03,-48.241206E-03,+690.664943E-03
-3.158000E-03,-47.392811E-03,+709.517580E-03
-3.153000E-03,-48.241206E-03,+709.517580E-03
-3.148000E-03,-48.241206E-03,+709.517580E-03
-3.143000E-03,-49.242089E-03,+719.609247E-03
-3.138000E-03,-47.963929E-03,+709.517580E-03
-3.133000E-03,-48.241206E-03,+709.517580E-03
-3.128000E-03,-48.241206E-03,+697.818189E-03
-3.123000E-03,-48.241206E-03,+709.517580E-03
-3.118000E-03,-48.848310E-03,+709.517580E-03
-3.113000E-03,-48.241206E-03,+696.210464E-03
-3.108000E-03,-48.241206E-03,+709.517580E-03
-3.103000E-03,-48.241206E-03,+721.939317E-03
-3.098000E-03,-48.241206E-03,+704.331920E-03
-3.093000E-03,-48.241206E-03,+711.567996E-03
-3.088000E-03,-49.169855E-03,+700.231089E-03
-3.083000E-03,-48.241206E-03,+709.517580E-03
-3.078000E-03,-48.607020E-03,+693.075219E-03
-3.073000E-03,-48.241206E-03,+718.723866E-03
-3.068000E-03,-46.428176E-03,+709.517580E-03
-3.063000E-03,-48.241206E-03,+709.517580E-03
-3.058000E-03,-48.241206E-03,+709.517580E-03
-3.053000E-03,-46.267404E-03,+689.417078E-03
-3.048000E-03,-48.928565E-03,+709.517580E-03
-3.043000E-03,-48.241206E-03,+703.526745E-03
-3.038000E-03,-48.365730E-03,+690.662319E-03
-3.033000E-03,-47.393074E-03,+712.655449E-03
-3.028000E-03,-48.241206E-03,+725.234973E-03
-3.023000E-03,-48.526502E-03,+692.270044E-03
-3.018000E-03,-47.232301E-03,+699.428539E-03
-3.013000E-03,-48.241206E-03,+712.292965E-03
-3.008000E-03,-49.805187E-03,+705.056889E-03
-3.003000E-03,-48.241206E-03,+709.517580E-03
-2.998000E-03,-46.347921E-03,+690.584737E-03
-2.993000E-03,-46.837997E-03,+709.517580E-03
-2.988000E-03,-46.910756E-03,+696.213088E-03
-2.983000E-03,-46.275162E-03,+709.517580E-03
-2.978000E-03,-48.241206E-03,+729.618083E-03
-2.973000E-03,-46.749984E-03,+709.517580E-03
-2.968000E-03,-46.435934E-03,+729.618083E-03
-2.963000E-03,-48.241206E-03,+709.517580E-03
-2.958000E-03,-48.241206E-03,+713.098140E-03
-2.953000E-03,-49.885704E-03,+725.962566E-03
-2.948000E-03,-48.241206E-03,+711.200263E-03
-2.943000E-03,-48.241206E-03,+729.618083E-03
-2.938000E-03,-49.724932E-03,+724.354841E-03
-2.933000E-03,-48.241206E-03,+709.517580E-03
-2.928000E-03,-48.241206E-03,+709.517580E-03
-2.923000E-03,-48.241206E-03,+709.517580E-03
-2.918000E-03,-47.641860E-03,+715.511040E-03
-2.913000E-03,-48.241206E-03,+709.517580E-03
-2.908000E-03,-47.393336E-03,+697.895770E-03
-2.903000E-03,-49.812682E-03,+725.232349E-03
-2.898000E-03,-47.956171E-03,+709.517580E-03
-2.893000E-03,-48.241206E-03,+709.517580E-03
-2.888000E-03,-48.241206E-03,+709.517580E-03
-2.883000E-03,-48.241206E-03,+709.517580E-03
-2.878000E-03,-47.071791E-03,+721.211723E-03
-2.873000E-03,-48.241206E-03,+729.618083E-03
-2.868000E-03,-46.837735E-03,+709.517580E-03
-2.863000E-03,-46.911019E-03,+729.618083E-03
-2.858000E-03,-48.241206E-03,+709.517580E-03
-2.853000E-03,-48.241206E-03,+709.517580E-03
-2.848000E-03,-48.241206E-03,+714.708489E-03
-2.843000E-03,-48.241206E-03,+711.562747E-03
-2.838000E-03,-49.169330E-03,+709.517580E-03
-2.833000E-03,-47.882887E-03,+709.517580E-03
-2.828000E-03,-48.241206E-03,+713.170473E-03
-2.823000E-03,-47.152309E-03,+709.517580E-03
-2.818000E-03,-48.241206E-03,+727.642624E-03
-2.813000E-03,-48.767267E-03,+714.778198E-03
-2.808000E-03,-48.241206E-03,+717.121389E-03
-2.803000E-03,-46.267929E-03,+709.885314E-03
-2.798000E-03,-48.928040E-03,+716.385923E-03
-2.793000E-03,-48.241206E-03,+709.517580E-03
-2.788000E-03,-48.241206E-03,+710.757573E-03
-2.783000E-03,-48.241206E-03,+721.142015E-03
-2.778000E-03,-48.241206E-03,+725.229724E-03
-2.773000E-03,-49.966484E-03,+712.365298E-03
-2.768000E-03,-49.249585E-03,+729.618083E-03
-2.763000E-03,-48.241206E-03,+726.837450E-03
-2.758000E-03,-48.241206E-03,+709.517580E-03
-2.753000E-03,-48.241206E-03,+721.209099E-03
-2.748000E-03,-46.465737E-03,+729.618083E-03
-2.743000E-03,-48.241206E-03,+729.618083E-03
-2.738000E-03,-47.561080E-03,+716.318839E-03
-2.733000E-03,-48.241206E-03,+709.952398E-03
-2.728000E-03,-48.241206E-03,+717.188474E-03
-2.723000E-03,-48.241206E-03,+724.424550E-03
-2.718000E-03,-48.241206E-03,+709.517580E-03
-2.713000E-03,-48.241206E-03,+720.339464E-03
-2.708000E-03,-46.589736E-03,+713.103388E-03
-2.703000E-03,-49.886229E-03,+725.967815E-03
-2.698000E-03,-47.152571E-03,+718.731739E-03
-2.693000E-03,-46.428964E-03,+729.618083E-03
-2.688000E-03,-48.241206E-03,+729.618083E-03
-2.683000E-03,-48.241206E-03,+709.517580E-03
-2.678000E-03,-48.241206E-03,+709.517580E-03
-2.673000E-03,-48.241206E-03,+716.383299E-03
-2.668000E-03,-48.841076E-03,+723.619375E-03
-2.663000E-03,-50.127519E-03,+728.380715E-03
-2.658000E-03,-48.241206E-03,+717.991024E-03
-2.653000E-03,-48.241206E-03,+729.618083E-03
-2.648000E-03,-48.241206E-03,+709.517580E-03
-2.643000E-03,-47.233089E-03,+709.517580E-03
-2.638000E-03,-49.972930E-03,+709.517580E-03
-2.633000E-03,-50.251256E-03,+729.618083E-03
-2.628000E-03,-47.913477E-03,+709.517580E-03
-2.623000E-03,-48.241206E-03,+709.517580E-03
-2.618000E-03,-48.847260E-03,+729.618083E-03
-2.613000E-03,-46.911544E-03,+709.517580E-03
-2.608000E-03,-48.197986E-03,+729.185890E-03
-2.603000E-03,-48.241206E-03,+721.949814E-03
-2.598000E-03,-48.241206E-03,+714.713738E-03
-2.593000E-03,-48.241206E-03,+727.578164E-03
-2.588000E-03,-48.241206E-03,+718.793575E-03
-2.583000E-03,-48.241206E-03,+726.029650E-03
-2.578000E-03,-48.241206E-03,+709.517580E-03
-2.573000E-03,-48.241206E-03,+709.517580E-03
-2.568000E-03,-48.241206E-03,+709.517580E-03
-2.563000E-03,-46.756692E-03,+709.517580E-03
-2.558000E-03,-48.241206E-03,+709.517580E-03
-2.553000E-03,-50.213958E-03,+729.618083E-03
-2.548000E-03,-47.554896E-03,+722.754989E-03
-2.543000E-03,-49.651123E-03,+723.616750E-03
-2.538000E-03,-48.241206E-03,+709.517580E-03
-2.533000E-03,-47.078237E-03,+709.517580E-03
-2.528000E-03,-48.680566E-03,+693.810685E-03
-2.523000E-03,-49.682762E-03,+709.517580E-03
-2.518000E-03,-49.243401E-03,+719.596125E-03
-2.513000E-03,-48.241206E-03,+712.303462E-03
-2.508000E-03,-48.241206E-03,+729.618083E-03
-2.503000E-03,-48.241206E-03,+697.831311E-03
-2.498000E-03,-48.359021E-03,+728.439926E-03
-2.493000E-03,-48.241206E-03,+709.517580E-03
-2.488000E-03,-49.570605E-03,+729.618083E-03
-2.483000E-03,-50.251256E-03,+729.188514E-03
-2.478000E-03,-48.241206E-03,+709.517580E-03
-2.473000E-03,-46.231155E-03,+724.419301E-03
-2.468000E-03,-48.241206E-03,+711.554874E-03
-2.463000E-03,-47.158492E-03,+709.517580E-03
-2.458000E-03,-48.241206E-03,+713.108637E-03
-2.453000E-03,-48.241206E-03,+709.517580E-03
-2.448000E-03,-48.241206E-03,+718.736988E-03
-2.443000E-03,-48.241206E-03,+709.517580E-03
-2.438000E-03,-48.241206E-03,+709.517580E-03
-2.433000E-03,-48.241206E-03,+704.640442E-03
-2.428000E-03,-48.241206E-03,+729.242477E-03
-2.423000E-03,-48.241206E-03,+716.378050E-03
-2.418000E-03,-48.241206E-03,+709.517580E-03
